idx irq        fired       rxpkts       txpkts         cpus name
  0 317        16188            0            0        32-63 mlx5_async0
  1 318       331054      6599131      3872366           16 mlx5_comp0
  2 341       331964      7521409      3599038           17 mlx5_comp1
  3 342       307141      8144120      4042513           18 mlx5_comp2
  4 343       323075      7262982      3306702           19 mlx5_comp3
  5 344       329617      7248724      3812307           20 mlx5_comp4
  6 345       317159      7904190      3840272           21 mlx5_comp5
  7 346       328200      7601063      3904764           22 mlx5_comp6
  8 347       321555      6992177      3239742           23 mlx5_comp7
total        2605953     59273796     29617704
