idx irq        fired       rxpkts       txpkts         cpus name
  0 317          442            0            0        32-63 mlx5_async0
  1 318           56      7389888      3681516           16 mlx5_comp0
  2 341            7      7214327      3765169           17 mlx5_comp1
  3 342            1      7795723      3790259           18 mlx5_comp2
  4 343            0      7373448      3919144           19 mlx5_comp3
  5 344          100      7540516      3808288           20 mlx5_comp4
  6 345            7      7478529      3677885           21 mlx5_comp5
  7 346            0      7592401      3743324           22 mlx5_comp6
  8 347            7      7732873      3679086           23 mlx5_comp7
total            620     60117705     30064671
