idx irq        fired       rxpkts       txpkts         cpus name
  0 317          421            0            0        32-63 mlx5_async0
  1 318            0      7298910      3619776           16 mlx5_comp0
  2 341            0      8058103      4025258           17 mlx5_comp1
  3 342            0      7343701      3611653           18 mlx5_comp2
  4 343            0      7254807      3666910           19 mlx5_comp3
  5 344            0      7343366      3672316           20 mlx5_comp4
  6 345            0      7707025      3649751           21 mlx5_comp5
  7 346            0      7886128      3850217           22 mlx5_comp6
  8 347            0      7231096      3937853           23 mlx5_comp7
total            421     60123136     30033734
