idx irq        fired       rxpkts       txpkts         cpus name
  0 317          437            0            0        32-63 mlx5_async0
  1 318          895      4346314      2238355           16 mlx5_comp0
  2 341         1128      4452830      2250224           17 mlx5_comp1
  3 342         1132      4431159      2259358           18 mlx5_comp2
  4 343         1125      4791643      2256267           19 mlx5_comp3
  5 344          819      4679402      2256814           20 mlx5_comp4
  6 345         1108      4651459      2256124           21 mlx5_comp5
  7 346         1119      4370704      2253328           22 mlx5_comp6
  8 347         1081      4396896      2249516           23 mlx5_comp7
total           8844     36120407     18019986
