idx irq        fired       rxpkts       txpkts         cpus name
  0 317        28771            0            0        32-63 mlx5_async0
  1 318       413180      4576110      2266357           16 mlx5_comp0
  2 341       395999      4532810      2271962           17 mlx5_comp1
  3 342       395809      4328921      2338546           18 mlx5_comp2
  4 343       391808      4572137      2275599           19 mlx5_comp3
  5 344       427376      4831137      2057963           20 mlx5_comp4
  6 345       391253      4287438      2288004           21 mlx5_comp5
  7 346       404571      4428488      2261646           22 mlx5_comp6
  8 347       405889      4574422      2271014           23 mlx5_comp7
total        3254656     36131463     18031091
