idx irq        fired       rxpkts       txpkts         cpus name
  0 317        28739            0            0        32-63 mlx5_async0
  1 318       403749      4751836      2186057           16 mlx5_comp0
  2 341       399167      4274152      2249910           17 mlx5_comp1
  3 342       422397      4576695      2150927           18 mlx5_comp2
  4 343       385032      4812121      2122795           19 mlx5_comp3
  5 344       372337      4275692      2356630           20 mlx5_comp4
  6 345       414490      4370787      2333229           21 mlx5_comp5
  7 346       399852      4529008      2304546           22 mlx5_comp6
  8 347       415264      4555698      2315140           23 mlx5_comp7
total        3241027     36145989     18019234
