idx irq        fired       rxpkts       txpkts         cpus name
  0 317        19781            0            0        32-63 mlx5_async0
  1 318       335666      7707276      3794737           16 mlx5_comp0
  2 341       343809      7208958      3479606           17 mlx5_comp1
  3 342       341881      7535303      3742286           18 mlx5_comp2
  4 343       322139      7101668      3626547           19 mlx5_comp3
  5 344       331330      7302144      3734502           20 mlx5_comp4
  6 345       335723      7716992      3798290           21 mlx5_comp5
  7 346       332662      7431019      3694072           22 mlx5_comp6
  8 347       346535      7127644      3678318           23 mlx5_comp7
total        2709526     59131004     29548358
