idx irq        fired       rxpkts       txpkts         cpus name
  0 317          363            0            0        32-63 mlx5_async0
  1 318            0      8940433      4288957           16 mlx5_comp0
  2 341            0      9015497      4274649           17 mlx5_comp1
  3 342            0      9163349      4547346           18 mlx5_comp2
  4 343            0      8591676      4534162           19 mlx5_comp3
  5 344            0      8918393      4475287           20 mlx5_comp4
  6 345            0      8554623      4374116           21 mlx5_comp5
  7 346            0      8757509      4471117           22 mlx5_comp6
  8 347            0      8957390      4460518           23 mlx5_comp7
total            363     70898870     35426152
