idx irq        fired       rxpkts       txpkts         cpus name
  0 317          721            0            0        32-63 mlx5_async0
  1 318         8135      6656519      3427465           16 mlx5_comp0
  2 341         3870      7209895      3724068           17 mlx5_comp1
  3 342         3901      7281131      3217462           18 mlx5_comp2
  4 343         2866      6794264      3575845           19 mlx5_comp3
  5 344         6127      7140269      3514833           20 mlx5_comp4
  6 345         4332      7006877      3595975           21 mlx5_comp5
  7 346         3878      7065531      3664339           22 mlx5_comp6
  8 347         2339      7117340      3408407           23 mlx5_comp7
total          36169     56271826     28128394
