idx irq        fired       rxpkts       txpkts         cpus name
  0 317          612            0            0        32-63 mlx5_async0
  1 318         1471      2876730      1502804           16 mlx5_comp0
  2 341         2109      3171723      1508930           17 mlx5_comp1
  3 342         2329      3200718      1527823           18 mlx5_comp2
  4 343         2655      2985981      1533293           19 mlx5_comp3
  5 344         1328      2869283      1490016           20 mlx5_comp4
  6 345         2075      3032525      1483541           21 mlx5_comp5
  7 346         2387      2998402      1488940           22 mlx5_comp6
  8 347         2242      3011481      1495079           23 mlx5_comp7
total          17208     24146843     12030426
