idx irq        fired       rxpkts       txpkts         cpus name
  0 317          340            0            0        32-63 mlx5_async0
  1 318           55      7374578      3878041           16 mlx5_comp0
  2 341            3      7644081      3768448           17 mlx5_comp1
  3 342            0      7216572      3725314           18 mlx5_comp2
  4 343            0      7288450      3900983           19 mlx5_comp3
  5 344           87      7778094      3739790           20 mlx5_comp4
  6 345            6      7493428      3719895           21 mlx5_comp5
  7 346            3      7670330      3736170           22 mlx5_comp6
  8 347            0      7640787      3595345           23 mlx5_comp7
total            494     60106320     30063986
