idx irq        fired       rxpkts       txpkts         cpus name
  0 317          387            0            0        32-63 mlx5_async0
  1 318            0      5945345      2982974           16 mlx5_comp0
  2 341            0      5930319      2982320           17 mlx5_comp1
  3 342            0      6090049      2987265           18 mlx5_comp2
  4 343            0      6028892      3041675           19 mlx5_comp3
  5 344            0      6083635      2972070           20 mlx5_comp4
  6 345            0      5983749      3038320           21 mlx5_comp5
  7 346            0      5824742      2905960           22 mlx5_comp6
  8 347            0      6250787      3119901           23 mlx5_comp7
total            387     48137518     24030485
