idx irq        fired       rxpkts       txpkts         cpus name
  0 317          440            0            0        32-63 mlx5_async0
  1 318          559      1455089       745588           16 mlx5_comp0
  2 341          455      1444431       760164           17 mlx5_comp1
  3 342          366      1575689       747496           18 mlx5_comp2
  4 343          320      1556506       753394           19 mlx5_comp3
  5 344          585      1571851       755707           20 mlx5_comp4
  6 345          466      1526461       740475           21 mlx5_comp5
  7 346          388      1518493       759242           22 mlx5_comp6
  8 347          415      1494744       761103           23 mlx5_comp7
total           3994     12143264      6023169
