idx irq        fired       rxpkts       txpkts         cpus name
  0 317          399            0            0        32-63 mlx5_async0
  1 318           50      8564406      4270257           16 mlx5_comp0
  2 341            9      8406917      4160201           17 mlx5_comp1
  3 342            4      8852836      4260737           18 mlx5_comp2
  4 343            4      8632714      4421726           19 mlx5_comp3
  5 344          108      8281838      4200868           20 mlx5_comp4
  6 345           19      8485601      4313497           21 mlx5_comp5
  7 346            3      8635554      4282834           22 mlx5_comp6
  8 347            7      8864551      4429013           23 mlx5_comp7
total            603     68724417     34339133
