idx irq        fired       rxpkts       txpkts         cpus name
  0 327          156            0            0         0-31 mlx5_async0
  1 328          320      4611138      2272123           32 mlx5_comp0
  2 529          328      4327978      2255922           33 mlx5_comp1
  3 530          341      4549953      2256671           34 mlx5_comp2
  4 531          340      4515560      2267776           35 mlx5_comp3
  5 532          300      4705248      2202546           36 mlx5_comp4
  6 533          314      4266832      2224624           37 mlx5_comp5
  7 534          350      4550176      2230111           38 mlx5_comp6
  8 535          317      4549077      2323594           39 mlx5_comp7
total           2766     36075962     18033367
