idx irq        fired       rxpkts       txpkts         cpus name
  0 327        50077            0            0         0-31 mlx5_async0
  1 328       608899      1420660       727687           32 mlx5_comp0
  2 529       548941      1578133       738610           33 mlx5_comp1
  3 530       554148      1539085       757280           34 mlx5_comp2
  4 531       619803      1411392       747750           35 mlx5_comp3
  5 532       608129      1396389       758623           36 mlx5_comp4
  6 533       533350      1634183       754670           37 mlx5_comp5
  7 534       548951      1536415       772997           38 mlx5_comp6
  8 535       561033      1578724       770117           39 mlx5_comp7
total        4633331     12094981      6027734
