idx irq        fired       rxpkts       txpkts         cpus name
  0 327          183            0            0         0-31 mlx5_async0
  1 328          642      5527606      2952120           32 mlx5_comp0
  2 529          685      6212009      3029942           33 mlx5_comp1
  3 530          652      6065298      3010191           34 mlx5_comp2
  4 531          777      6165604      3036474           35 mlx5_comp3
  5 532          597      6159481      2953512           36 mlx5_comp4
  6 533          477      6069234      3033867           37 mlx5_comp5
  7 534          692      6107459      3004271           38 mlx5_comp6
  8 535          602      5751036      3004085           39 mlx5_comp7
total           5307     48057727     24024462
