idx irq        fired       rxpkts       txpkts         cpus name
  0 327          170            0            0         0-31 mlx5_async0
  1 328          593      1522490       748057           32 mlx5_comp0
  2 529          536      1427230       753729           33 mlx5_comp1
  3 530          531      1533952       741550           34 mlx5_comp2
  4 531          644      1525705       751503           35 mlx5_comp3
  5 532          534      1592754       759460           36 mlx5_comp4
  6 533          441      1475697       752387           37 mlx5_comp5
  7 534          524      1493487       760377           38 mlx5_comp6
  8 535          564      1503935       755530           39 mlx5_comp7
total           4537     12075250      6022593
