idx irq        fired       rxpkts       txpkts         cpus name
  0 327        16261            0            0         0-31 mlx5_async0
  1 328       315946      6278236      2968659           32 mlx5_comp0
  2 529       308275      5788195      3016302           33 mlx5_comp1
  3 530       307160      5708804      3036372           34 mlx5_comp2
  4 531       302930      5904558      3028170           35 mlx5_comp3
  5 532       308304      6497512      2996671           36 mlx5_comp4
  6 533       323598      6037573      2978078           37 mlx5_comp5
  7 534       300422      5634428      2993557           38 mlx5_comp6
  8 535       303885      6223498      3015511           39 mlx5_comp7
total        2486781     48072804     24033320
