idx irq        fired       rxpkts       txpkts         cpus name
  0 327          134            0            0         0-31 mlx5_async0
  1 328           38      3029183      1497683           32 mlx5_comp0
  2 529           24      3192717      1514139           33 mlx5_comp1
  3 530           41      3046673      1498865           34 mlx5_comp2
  4 531           15      2988012      1513452           35 mlx5_comp3
  5 532           30      3024662      1492473           36 mlx5_comp4
  6 533           92      3107911      1504134           37 mlx5_comp5
  7 534           50      2909997      1498059           38 mlx5_comp6
  8 535           45      2764962      1505896           39 mlx5_comp7
total            469     24064117     12024701
