idx irq        fired       rxpkts       txpkts         cpus name
  0 327          167            0            0         0-31 mlx5_async0
  1 328          601      4597503      2246387           32 mlx5_comp0
  2 529          595      4791340      2291826           33 mlx5_comp1
  3 530          564      4256773      2233157           34 mlx5_comp2
  4 531          706      4423705      2256922           35 mlx5_comp3
  5 532          536      4317453      2228800           36 mlx5_comp4
  6 533          437      4356713      2233896           37 mlx5_comp5
  7 534          570      4826379      2280550           38 mlx5_comp6
  8 535          551      4516995      2261432           39 mlx5_comp7
total           4727     36086861     18032970
