idx irq        fired       rxpkts       txpkts         cpus name
  0 327          176            0            0         0-31 mlx5_async0
  1 328          691      2984812      1465260           32 mlx5_comp0
  2 529          758      2957098      1562005           33 mlx5_comp1
  3 530          666      2999642      1429189           34 mlx5_comp2
  4 531          808      3162205      1556511           35 mlx5_comp3
  5 532          657      2875298      1421466           36 mlx5_comp4
  6 533          503      2903224      1544106           37 mlx5_comp5
  7 534          790      3130857      1460934           38 mlx5_comp6
  8 535          562      3078175      1589439           39 mlx5_comp7
total           5611     24091311     12028910
