idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            7      1534303       760969           32 mlx5_comp0
  2 529           16      1479986       751060           33 mlx5_comp1
  3 530           13      1582470       756943           34 mlx5_comp2
  4 531            3      1519184       754919           35 mlx5_comp3
  5 532           27      1582867       749561           36 mlx5_comp4
  6 533           42      1444303       764607           37 mlx5_comp5
  7 534           18      1512149       737560           38 mlx5_comp6
  8 535           44      1426200       747187           39 mlx5_comp7
total            298     12081462      6022806
