idx irq        fired       rxpkts       txpkts         cpus name
  0 327          156            0            0         0-31 mlx5_async0
  1 328          340      7920043      3681980           32 mlx5_comp0
  2 529          356      7138478      3672673           33 mlx5_comp1
  3 530          325      7281272      3735696           34 mlx5_comp2
  4 531          304      7820933      3776130           35 mlx5_comp3
  5 532          318      7626286      3850814           36 mlx5_comp4
  6 533          321      7990203      3694509           37 mlx5_comp5
  7 534          329      7098429      3763613           38 mlx5_comp6
  8 535          295      7156202      3840099           39 mlx5_comp7
total           2744     60031846     30015514
