idx irq        fired       rxpkts       txpkts         cpus name
  0 327          148            0            0         0-31 mlx5_async0
  1 328           22      1539402       718437           32 mlx5_comp0
  2 529           23      1413186       720247           33 mlx5_comp1
  3 530           32      1503457       741230           34 mlx5_comp2
  4 531           15      1514061       761915           35 mlx5_comp3
  5 532           14      1516096       762985           36 mlx5_comp4
  6 533           83      1547004       776133           37 mlx5_comp5
  7 534           49      1610387       795246           38 mlx5_comp6
  8 535           57      1441581       754228           39 mlx5_comp7
total            443     12085174      6030421
