idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      4446634      2220991           32 mlx5_comp0
  2 529            0      4498745      2247799           33 mlx5_comp1
  3 530            0      4500406      2245786           34 mlx5_comp2
  4 531            0      4575193      2220709           35 mlx5_comp3
  5 532            0      4582174      2283481           36 mlx5_comp4
  6 533            0      4442822      2289520           37 mlx5_comp5
  7 534            0      4386318      2331423           38 mlx5_comp6
  8 535            0      4662412      2190558           39 mlx5_comp7
total            127     36094704     18030267
