idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      3010465      1583941           32 mlx5_comp0
  2 529            0      2968547      1482503           33 mlx5_comp1
  3 530            0      3063764      1478163           34 mlx5_comp2
  4 531            0      2998257      1531032           35 mlx5_comp3
  5 532            0      3172689      1502373           36 mlx5_comp4
  6 533            0      2957684      1492524           37 mlx5_comp5
  7 534            0      2923796      1494090           38 mlx5_comp6
  8 535            0      2990331      1459320           39 mlx5_comp7
total            127     24085533     12023946
