idx irq        fired       rxpkts       txpkts         cpus name
  0 327          156            0            0         0-31 mlx5_async0
  1 328          333      2851047      1453099           32 mlx5_comp0
  2 529          345      3162289      1530938           33 mlx5_comp1
  3 530          313      3061746      1481950           34 mlx5_comp2
  4 531          341      2895531      1488117           35 mlx5_comp3
  5 532          332      2995640      1514785           36 mlx5_comp4
  6 533          288      2967380      1516100           37 mlx5_comp5
  7 534          337      2842127      1468683           38 mlx5_comp6
  8 535          334      3285035      1569679           39 mlx5_comp7
total           2779     24060795     12023351
