idx irq        fired       rxpkts       txpkts         cpus name
  0 327          150            0            0         0-31 mlx5_async0
  1 328          317      4701941      2283670           32 mlx5_comp0
  2 529          277      4455536      2333559           33 mlx5_comp1
  3 530          342      4771700      2197011           34 mlx5_comp2
  4 531          304      4280684      2243789           35 mlx5_comp3
  5 532          308      4252170      2199025           36 mlx5_comp4
  6 533          324      4481855      2240043           37 mlx5_comp5
  7 534          382      4360785      2229856           38 mlx5_comp6
  8 535          335      4787455      2307877           39 mlx5_comp7
total           2739     36092126     18034830
