idx irq        fired       rxpkts       txpkts         cpus name
  0 327        16016            0            0         0-31 mlx5_async0
  1 328       301095      6297879      3043011           32 mlx5_comp0
  2 529       306431      5913354      3033768           33 mlx5_comp1
  3 530       311122      5825794      2903816           34 mlx5_comp2
  4 531       309419      6038568      3009552           35 mlx5_comp3
  5 532       312808      6401086      3012773           36 mlx5_comp4
  6 533       317453      5462516      3017768           37 mlx5_comp5
  7 534       306711      6028804      2993746           38 mlx5_comp6
  8 535       307639      6101933      3018225           39 mlx5_comp7
total        2488694     48069934     24032659
