idx irq        fired       rxpkts       txpkts         cpus name
  0 327          156            0            0         0-31 mlx5_async0
  1 328          343      1530621       759323           32 mlx5_comp0
  2 529          313      1543978       767898           33 mlx5_comp1
  3 530          359      1451294       763583           34 mlx5_comp2
  4 531          308      1533775       768922           35 mlx5_comp3
  5 532          357      1466727       760665           36 mlx5_comp4
  6 533          343      1446269       762585           37 mlx5_comp5
  7 534          358      1562527       675612           38 mlx5_comp6
  8 535          323      1562197       769918           39 mlx5_comp7
total           2860     12097388      6028506
