idx irq        fired       rxpkts       txpkts         cpus name
  0 327          219            0            0         0-31 mlx5_async0
  1 328          821      8004760      4222488           32 mlx5_comp0
  2 529          874      8123548      4060891           33 mlx5_comp1
  3 530          798      8445302      3938930           34 mlx5_comp2
  4 531         1073      7883443      4001857           35 mlx5_comp3
  5 532          765      8335597      4080770           36 mlx5_comp4
  6 533          686      8159505      4071165           37 mlx5_comp5
  7 534         1381      8141853      4168774           38 mlx5_comp6
  8 535          667      8180111      4090725           39 mlx5_comp7
total           7284     65274119     32635600
