idx irq        fired       rxpkts       txpkts         cpus name
  0 327          199            0            0         0-31 mlx5_async0
  1 328          694      4776619      2159807           32 mlx5_comp0
  2 529          756      4295738      2283434           33 mlx5_comp1
  3 530          687      4361978      2221154           34 mlx5_comp2
  4 531          861      4553653      2265238           35 mlx5_comp3
  5 532          653      4578280      2259477           36 mlx5_comp4
  6 533          494      4563992      2281739           37 mlx5_comp5
  7 534         1031      4525190      2274962           38 mlx5_comp6
  8 535          577      4429395      2284649           39 mlx5_comp7
total           5952     36084845     18030460
