idx irq        fired       rxpkts       txpkts         cpus name
  0 327          182            0            0         0-31 mlx5_async0
  1 328          572      5751582      3866941           32 mlx5_comp0
  2 529          551      6877476      2925903           33 mlx5_comp1
  3 530          541      7732008      3560632           34 mlx5_comp2
  4 531          684      8290511      4145154           35 mlx5_comp3
  5 532          532      8640981      3439024           36 mlx5_comp4
  6 533          489      7118260      2874984           37 mlx5_comp5
  7 534          498      7627655      4321125           38 mlx5_comp6
  8 535          561      5852749      3814846           39 mlx5_comp7
total           4610     57891222     28948609
