idx irq        fired       rxpkts       txpkts         cpus name
  0 327          147            0            0         0-31 mlx5_async0
  1 328            6      6821474      3014893           32 mlx5_comp0
  2 529            5      6119572      2945695           33 mlx5_comp1
  3 530           20      5807579      2922661           34 mlx5_comp2
  4 531           16      5890592      3065191           35 mlx5_comp3
  5 532           19      5846046      3000558           36 mlx5_comp4
  6 533           52      5999393      2892185           37 mlx5_comp5
  7 534           13      5543868      3411166           38 mlx5_comp6
  8 535           32      6029881      2772502           39 mlx5_comp7
total            310     48058405     24024851
