idx irq        fired       rxpkts       txpkts         cpus name
  0 327          179            0            0         0-31 mlx5_async0
  1 328          575      5948121      2979110           32 mlx5_comp0
  2 529          592      6076358      3099251           33 mlx5_comp1
  3 530          570      6159138      3001815           34 mlx5_comp2
  4 531          596      5602245      3007362           35 mlx5_comp3
  5 532          523      6036799      2954087           36 mlx5_comp4
  6 533          445      5923834      2994093           37 mlx5_comp5
  7 534          628      5874876      3000121           38 mlx5_comp6
  8 535          498      6455892      2998241           39 mlx5_comp7
total           4606     48077263     24034080
