idx irq        fired       rxpkts       txpkts         cpus name
  0 327          172            0            0         0-31 mlx5_async0
  1 328          592      6505162      3705771           32 mlx5_comp0
  2 529          573      6563997      3225668           33 mlx5_comp1
  3 530          822      7825617      3740157           34 mlx5_comp2
  4 531          638      6709152      3180997           35 mlx5_comp3
  5 532          532      6488011      3339966           36 mlx5_comp4
  6 533          433      7624140      3591190           37 mlx5_comp5
  7 534          641      6419683      3478108           38 mlx5_comp6
  8 535          501      7136763      3378384           39 mlx5_comp7
total           4904     55272525     27640241
