idx irq        fired       rxpkts       txpkts         cpus name
  0 327          168            0            0         0-31 mlx5_async0
  1 328          543      4528361      2246331           32 mlx5_comp0
  2 529          521      4537284      2262821           33 mlx5_comp1
  3 530          567      4443096      2225744           34 mlx5_comp2
  4 531          674      4562736      2250344           35 mlx5_comp3
  5 532          499      4320455      2239092           36 mlx5_comp4
  6 533          436      4543590      2267388           37 mlx5_comp5
  7 534          513      4343963      2234192           38 mlx5_comp6
  8 535          541      4785408      2300075           39 mlx5_comp7
total           4462     36064893     18025987
