idx irq        fired       rxpkts       txpkts         cpus name
  0 327          197            0            0         0-31 mlx5_async0
  1 328          703      5958016      3218237           32 mlx5_comp0
  2 529          712      6827397      2700379           33 mlx5_comp1
  3 530          714      7301729      3610581           34 mlx5_comp2
  4 531         1196      5647590      3130422           35 mlx5_comp3
  5 532          661      7140901      3418518           36 mlx5_comp4
  6 533          521      6449374      2821150           37 mlx5_comp5
  7 534          687      6333295      3003749           38 mlx5_comp6
  8 535          619      5399881      3624522           39 mlx5_comp7
total           6010     51058183     25527558
