idx irq        fired       rxpkts       txpkts         cpus name
  0 327        11860            0            0         0-31 mlx5_async0
  1 328       286176      6096208      3616812           32 mlx5_comp0
  2 529       280992      7758790      3038988           33 mlx5_comp1
  3 530       301648      6489422      3572024           34 mlx5_comp2
  4 531       278816      7286982      4110631           35 mlx5_comp3
  5 532       280681      7339957      3088581           36 mlx5_comp4
  6 533       299939      7143064      3240686           37 mlx5_comp5
  7 534       297843      7656506      3858822           38 mlx5_comp6
  8 535       286289      6886721      3802286           39 mlx5_comp7
total        2324244     56657650     28328830
