idx irq        fired       rxpkts       txpkts         cpus name
  0 327        15762            0            0         0-31 mlx5_async0
  1 328       315439      5782416      2976714           32 mlx5_comp0
  2 529       314749      6091918      3021714           33 mlx5_comp1
  3 530       308822      5843960      2968656           34 mlx5_comp2
  4 531       303198      6342692      3028085           35 mlx5_comp3
  5 532       302800      5930826      3007063           36 mlx5_comp4
  6 533       303758      5707109      3036019           37 mlx5_comp5
  7 534       298280      6126133      3016005           38 mlx5_comp6
  8 535       297992      6240636      2973199           39 mlx5_comp7
total        2460800     48065690     24027455
