idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328           18      9581937      3572765           32 mlx5_comp0
  2 529           14      9581032      5247591           33 mlx5_comp1
  3 530           18      7561061      2634030           34 mlx5_comp2
  4 531            0      3911275      7014164           35 mlx5_comp3
  5 532           29      8858650      1926651           36 mlx5_comp4
  6 533           53      8229885      4063964           37 mlx5_comp5
  7 534           33      8432402      4750999           38 mlx5_comp6
  8 535           26      8794683      3320747           39 mlx5_comp7
total            318     64950925     32530911
