idx irq        fired       rxpkts       txpkts         cpus name
  0 327        13894            0            0         0-31 mlx5_async0
  1 328       289075      6522384      3340794           32 mlx5_comp0
  2 529       301899      6894400      3117172           33 mlx5_comp1
  3 530       300480      6735172      3228696           34 mlx5_comp2
  4 531       282513      6980189      3007616           35 mlx5_comp3
  5 532       285015      6064717      3436231           36 mlx5_comp4
  6 533       291764      6454160      3499778           37 mlx5_comp5
  7 534       286623      6236399      3390334           38 mlx5_comp6
  8 535       276746      6665876      3247702           39 mlx5_comp7
total        2328009     52553297     26268323
