idx irq        fired       rxpkts       txpkts         cpus name
  0 327          170            0            0         0-31 mlx5_async0
  1 328          571      5954565      2988570           32 mlx5_comp0
  2 529          593      6080143      3011645           33 mlx5_comp1
  3 530          553      6162293      2957744           34 mlx5_comp2
  4 531          639      5929487      2972077           35 mlx5_comp3
  5 532          540      6013097      2961673           36 mlx5_comp4
  6 533          442      6265439      3077523           37 mlx5_comp5
  7 534          617      5884026      3049738           38 mlx5_comp6
  8 535          491      5806561      3016639           39 mlx5_comp7
total           4616     48095611     24035609
