idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      1575844       724910           32 mlx5_comp0
  2 529            0      1474404       766476           33 mlx5_comp1
  3 530            0      1472517       748953           34 mlx5_comp2
  4 531            0      1445241       775003           35 mlx5_comp3
  5 532            0      1536392       734233           36 mlx5_comp4
  6 533            0      1516729       734003           37 mlx5_comp5
  7 534            0      1552287       785861           38 mlx5_comp6
  8 535            0      1512958       757869           39 mlx5_comp7
total            127     12086372      6027308
