idx irq        fired       rxpkts       txpkts         cpus name
  0 327        13118            0            0         0-31 mlx5_async0
  1 328       299428      6306443      3409860           32 mlx5_comp0
  2 529       313680      6472681      3332250           33 mlx5_comp1
  3 530       295542      7095738      3218581           34 mlx5_comp2
  4 531       279796      7162796      3750083           35 mlx5_comp3
  5 532       292179      6702458      3233632           36 mlx5_comp4
  6 533       296198      7012702      3131821           37 mlx5_comp5
  7 534       285564      7013403      3855945           38 mlx5_comp6
  8 535       286501      7241647      3571158           39 mlx5_comp7
total        2362006     55007868     27503330
