idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328            9      7823519      3709565           32 mlx5_comp0
  2 529           10      7523813      3923514           33 mlx5_comp1
  3 530           23      7107925      3695451           34 mlx5_comp2
  4 531            5      7850403      3741191           35 mlx5_comp3
  5 532           14      7481726      3761548           36 mlx5_comp4
  6 533           63      7470837      3553916           37 mlx5_comp5
  7 534           43      7360635      3911517           38 mlx5_comp6
  8 535           37      7445636      3737358           39 mlx5_comp7
total            333     60064494     30034060
