idx irq        fired       rxpkts       txpkts         cpus name
  0 327          134            0            0         0-31 mlx5_async0
  1 328           18      4524763      2246754           32 mlx5_comp0
  2 529           19      4557435      2274442           33 mlx5_comp1
  3 530           32      4831422      2262364           34 mlx5_comp2
  4 531            9      4368402      2285095           35 mlx5_comp3
  5 532           32      4413604      2238135           36 mlx5_comp4
  6 533           84      4628386      2259958           37 mlx5_comp5
  7 534           73      4350711      2235934           38 mlx5_comp6
  8 535           49      4403216      2231771           39 mlx5_comp7
total            450     36077939     18034453
