idx irq        fired       rxpkts       txpkts         cpus name
  0 327        15864            0            0         0-31 mlx5_async0
  1 328       311627      5815468      2961612           32 mlx5_comp0
  2 529       304269      6421183      2960269           33 mlx5_comp1
  3 530       316430      6210977      2973744           34 mlx5_comp2
  4 531       301020      6068087      2992347           35 mlx5_comp3
  5 532       303988      5677373      3033352           36 mlx5_comp4
  6 533       300781      5968760      3015264           37 mlx5_comp5
  7 534       302025      6280381      3079173           38 mlx5_comp6
  8 535       310582      5649431      3025886           39 mlx5_comp7
total        2466586     48091660     24041647
