idx irq        fired       rxpkts       txpkts         cpus name
  0 327          167            0            0         0-31 mlx5_async0
  1 328          403      7436136      2978578           32 mlx5_comp0
  2 529          407      8928801      4454916           33 mlx5_comp1
  3 530          453      8922489      4444246           34 mlx5_comp2
  4 531          387      6687466      3267948           35 mlx5_comp3
  5 532          435      6483231      3342186           36 mlx5_comp4
  6 533          421      9053063      4528376           37 mlx5_comp5
  7 534          628      8436984      3717805           38 mlx5_comp6
  8 535          446      5955112      4220506           39 mlx5_comp7
total           3747     61903282     30954561
