idx irq        fired       rxpkts       txpkts         cpus name
  0 327          156            0            0         0-31 mlx5_async0
  1 328          365      3026175      1487945           32 mlx5_comp0
  2 529          336      3027048      1498700           33 mlx5_comp1
  3 530          348      3036953      1501156           34 mlx5_comp2
  4 531          350      2945670      1486820           35 mlx5_comp3
  5 532          364      3101319      1525616           36 mlx5_comp4
  6 533          367      2965539      1511824           37 mlx5_comp5
  7 534          370      2983386      1507725           38 mlx5_comp6
  8 535          361      2992571      1504287           39 mlx5_comp7
total           3017     24078661     12024073
