idx irq        fired       rxpkts       txpkts         cpus name
  0 327          207            0            0         0-31 mlx5_async0
  1 328          621      6218035      3644073           32 mlx5_comp0
  2 529          611      6446161      3458197           33 mlx5_comp1
  3 530          604      7980269      3591883           34 mlx5_comp2
  4 531          712      7394211      3134400           35 mlx5_comp3
  5 532          581      7883282      3690068           36 mlx5_comp4
  6 533         1235      7031469      3281354           37 mlx5_comp5
  7 534         1071      5696985      3881941           38 mlx5_comp6
  8 535         1524      6949303      3115400           39 mlx5_comp7
total           7166     55599715     27797316
