idx irq        fired       rxpkts       txpkts         cpus name
  0 327          148            0            0         0-31 mlx5_async0
  1 328           20      1573533       745687           32 mlx5_comp0
  2 529           32      1413154       756478           33 mlx5_comp1
  3 530           18      1506258       744018           34 mlx5_comp2
  4 531            6      1541765       761125           35 mlx5_comp3
  5 532           11      1576320       747543           36 mlx5_comp4
  6 533           72      1421740       751248           37 mlx5_comp5
  7 534           27      1480717       763493           38 mlx5_comp6
  8 535           29      1550129       750124           39 mlx5_comp7
total            363     12063616      6019716
