idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328           29      5874303      2933802           32 mlx5_comp0
  2 529           37      5746177      3254981           33 mlx5_comp1
  3 530           20      6137267      3066942           34 mlx5_comp2
  4 531            4      6544510      2907142           35 mlx5_comp3
  5 532            5      5845171      3033532           36 mlx5_comp4
  6 533           74      6155179      2922479           37 mlx5_comp5
  7 534           37      5901012      2981356           38 mlx5_comp6
  8 535           39      5850830      2925691           39 mlx5_comp7
total            374     48054449     24025925
