idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            3      4318454      6285971           32 mlx5_comp0
  2 529            0      7586078      3315327           33 mlx5_comp1
  3 530           26     11902768      1728942           34 mlx5_comp2
  4 531            0     10670505      3871587           35 mlx5_comp3
  5 532           24      8086163      2285819           36 mlx5_comp4
  6 533           51      5029723      6980659           37 mlx5_comp5
  7 534           14      6427569      5716168           38 mlx5_comp6
  8 535           41     11398755      2596833           39 mlx5_comp7
total            287     65420015     32781306
