idx irq        fired       rxpkts       txpkts         cpus name
  0 327          154            0            0         0-31 mlx5_async0
  1 328          356      7984716      3276642           32 mlx5_comp0
  2 529          359      9141878      3653484           33 mlx5_comp1
  3 530          373      6899190      4755295           34 mlx5_comp2
  4 531          343      7517626      2943433           35 mlx5_comp3
  5 532          322      8643418      3756240           36 mlx5_comp4
  6 533          350      7304265      3580755           37 mlx5_comp5
  7 534          380      7162992      3977408           38 mlx5_comp6
  8 535          362      5884601      4322943           39 mlx5_comp7
total           2999     60538686     30266200
