idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328           12      3113154      1485895           32 mlx5_comp0
  2 529            3      2855140      1502209           33 mlx5_comp1
  3 530            3      2955702      1470941           34 mlx5_comp2
  4 531            0      3201333      1517544           35 mlx5_comp3
  5 532           22      3100558      1545197           36 mlx5_comp4
  6 533           59      2966925      1512066           37 mlx5_comp5
  7 534           15      2843142      1471442           38 mlx5_comp6
  8 535           25      3042341      1521160           39 mlx5_comp7
total            267     24078295     12026454
