idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      8854104      4481741           32 mlx5_comp0
  2 529            0      9436250      4821370           33 mlx5_comp1
  3 530            0      9249153      4315139           34 mlx5_comp2
  4 531            0      9060855      4752221           35 mlx5_comp3
  5 532            0      9615548      4426482           36 mlx5_comp4
  6 533            0      9161181      4912392           37 mlx5_comp5
  7 534            0      8631364      4583810           38 mlx5_comp6
  8 535            0      9822609      4624149           39 mlx5_comp7
total            127     73831064     36917304
