idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      7322127      3627106           32 mlx5_comp0
  2 529            0      7278494      3745761           33 mlx5_comp1
  3 530            0      7590719      3659696           34 mlx5_comp2
  4 531            0      7934249      3795094           35 mlx5_comp3
  5 532            0      7252798      3964659           36 mlx5_comp4
  6 533            0      7490969      3553334           37 mlx5_comp5
  7 534            0      8119804      4059742           38 mlx5_comp6
  8 535            0      7106315      3637787           39 mlx5_comp7
total            127     60095475     30043179
