idx irq        fired       rxpkts       txpkts         cpus name
  0 327          131            0            0         0-31 mlx5_async0
  1 328           11      1543147       746349           32 mlx5_comp0
  2 529           16      1500145       742434           33 mlx5_comp1
  3 530           19      1492482       744035           34 mlx5_comp2
  4 531            6      1451609       751918           35 mlx5_comp3
  5 532           39      1521583       758434           36 mlx5_comp4
  6 533           87      1517958       760313           37 mlx5_comp5
  7 534           44      1484780       762640           38 mlx5_comp6
  8 535           71      1578923       760711           39 mlx5_comp7
total            424     12090627      6026834
