idx irq        fired       rxpkts       txpkts         cpus name
  0 327        30190            0            0         0-31 mlx5_async0
  1 328       408245      3040117      1509353           32 mlx5_comp0
  2 529       383604      3157059      1517546           33 mlx5_comp1
  3 530       373845      3043443      1513553           34 mlx5_comp2
  4 531       401937      3009475      1516277           35 mlx5_comp3
  5 532       403010      2858120      1500816           36 mlx5_comp4
  6 533       383152      2936353      1498296           37 mlx5_comp5
  7 534       373223      3071750      1478235           38 mlx5_comp6
  8 535       394436      2967055      1494390           39 mlx5_comp7
total        3151642     24083372     12028466
