idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      1503056       757611           32 mlx5_comp0
  2 529            0      1595475       750158           33 mlx5_comp1
  3 530            0      1447279       749842           34 mlx5_comp2
  4 531            0      1488269       764130           35 mlx5_comp3
  5 532            0      1503516       721616           36 mlx5_comp4
  6 533            0      1497407       795068           37 mlx5_comp5
  7 534            0      1532788       740898           38 mlx5_comp6
  8 535            0      1517673       748252           39 mlx5_comp7
total            127     12085463      6027575
