idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      4477343      2211086           32 mlx5_comp0
  2 529            0      4416061      2152722           33 mlx5_comp1
  3 530            0      4605317      2343474           34 mlx5_comp2
  4 531            0      4682685      2236360           35 mlx5_comp3
  5 532            0      4305719      2301364           36 mlx5_comp4
  6 533            0      4466249      2232809           37 mlx5_comp5
  7 534            0      4427812      2226741           38 mlx5_comp6
  8 535            0      4731133      2337223           39 mlx5_comp7
total            127     36112319     18041779
