idx irq        fired       rxpkts       txpkts         cpus name
  0 327          183            0            0         0-31 mlx5_async0
  1 328          601      1573735       763368           32 mlx5_comp0
  2 529          568      1487040       757526           33 mlx5_comp1
  3 530          549      1496156       746575           34 mlx5_comp2
  4 531          611      1524436       756222           35 mlx5_comp3
  5 532          566      1526887       750252           36 mlx5_comp4
  6 533          448      1552193       766293           37 mlx5_comp5
  7 534          617      1473751       745782           38 mlx5_comp6
  8 535          501      1469666       744197           39 mlx5_comp7
total           4644     12103864      6030215
